shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
shape-SH2, 43.623760000000004, 7.0463000000000005, 136, 
shape-SH2, 43.62373, 7.046150000000001, 137, 
shape-SH2, 43.62369, 7.04565, 138, 
shape-SH2, 43.62371, 7.045560000000001, 139, 
shape-SH2, 43.62371, 7.0455000000000005, 140, 
shape-SH2, 43.62368, 7.0454300000000005, 141, 
shape-SH2, 43.62366, 7.04541, 142, 
shape-SH2, 43.623630000000006, 7.04532, 143, 
shape-SH2, 43.623610000000006, 7.0451500000000005, 144, 
shape-SH2, 43.623630000000006, 7.04504, 145, 
shape-SH2, 43.623670000000004, 7.0449600000000006, 146, 
shape-SH2, 43.62373, 7.044860000000001, 147, 
shape-SH2, 43.62389, 7.044690000000001, 148, 
shape-SH2, 43.624100000000006, 7.044530000000001, 149, 
shape-SH2, 43.624340000000004, 7.044410000000001, 150, 
shape-SH2, 43.62453, 7.04436, 151, 
shape-SH2, 43.624520000000004, 7.0449600000000006, 152, 
shape-SH2, 43.62453, 7.045190000000001, 153, 
shape-SH2, 43.62458, 7.04527, 154, 
shape-SH2, 43.62462, 7.045310000000001, 155, 
shape-SH2, 43.62473000000001, 7.045350000000001, 156, 
shape-SH2, 43.62509, 7.04546, 157, 
shape-SH2, 43.62509, 7.04548, 158, 
shape-SH2, 43.62509, 7.04553, 159, 
shape-SH2, 43.625150000000005, 7.045590000000001, 160, 
shape-SH2, 43.62521, 7.0455700000000006, 161, 
shape-SH2, 43.625240000000005, 7.04551, 162, 
shape-SH2, 43.62525, 7.04546, 163, 
shape-SH2, 43.62523, 7.04541, 164, 
shape-SH2, 43.62519, 7.045380000000001, 165, 
shape-SH2, 43.62514, 7.04539, 166, 
shape-SH2, 43.62509, 7.04546, 167, 
shape-SH2, 43.62464000000001, 7.045330000000001, 168, 
shape-SH2, 43.624550000000006, 7.045230000000001, 169, 
shape-SH2, 43.624520000000004, 7.04513, 170, 
shape-SH2, 43.624520000000004, 7.044770000000001, 171, 
shape-SH2, 43.62453, 7.04436, 172, 
shape-SH2, 43.62462, 7.0443500000000006, 173, 
shape-SH2, 43.62482000000001, 7.04436, 174, 
shape-SH2, 43.62501, 7.04438, 175, 
shape-SH2, 43.625130000000006, 7.044370000000001, 176, 
shape-SH2, 43.625260000000004, 7.04431, 177, 
shape-SH2, 43.625440000000005, 7.04412, 178, 
shape-SH2, 43.625510000000006, 7.04398, 179, 
shape-SH2, 43.625640000000004, 7.04356, 180, 
shape-SH2, 43.625870000000006, 7.042720000000001, 181, 
shape-SH2, 43.62592, 7.042250000000001, 182, 
